episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,residual_feasible_scale_mean,residual_feasible_scale_min,residual_requested_norm_mean,residual_applied_norm_mean,residual_execution_ratio_mean,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_rpi_area_change_percent,robust_refinement_iterations,robust_refinement_uncovered_count,robust_refinement_max_excess,robust_refinement_relative_rpi_change,robust_region_search_attempts,last_feasible_scale,first_infeasible_scale,first_feasible_scale,minimum_certified_scale,maximum_certified_scale,last_lower_infeasible_scale,first_upper_infeasible_scale,robust_region_residual_hull_vertices,robust_region_max_sample_residual_norm,self_consistency_S_plus_Z_passed,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_paper2016_sac_improvement_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
270,-3221.5735023056654,-1.6107867511528327,6428.808321573317,-0.04264054144731669,0.0,0.0,0.0,0.042053249613584386,0.0,0.12484542115368422,0.005345651014422695,0.04205324961358438,1.4617778300091112e-07,1.5681460635277262,0.0,0.0,3.2303176386305754e-06,0.0,0.0,0.0335,0.0,0.0,0.1795,1.0769435293268013,0.00614084443077445,-2.992978572845459,0.0002427024592179805,-3.18462872505188,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-2408.2721254690055,-8.02757375156335,6687.73004647307,6687.73004647307,6687.73004647307,0.0,0.0,-1.0,6318.316222750188
271,-2367.7555406382403,-1.1838777703191201,6471.555754061184,-0.2563777038866795,0.0,0.0,0.0,0.04195183357290243,0.0,0.13773460401747695,0.005717854550052522,0.04195183357290242,6.643243884210567e-08,0.9275,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.1795,0.47473984860623014,0.005964112933725119,-2.808715581893921,0.001266595150809735,-2.4575390815734863,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
272,-2392.98893963624,-1.1964944698181201,6468.079087899054,-0.23899437307604104,0.0,0.0,0.0,0.04194029964900808,0.0,0.13301740320142316,0.005607179726997358,0.041940299649008084,9.67420769214938e-08,0.9575,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.1795,0.7177824826877868,0.006029822397977114,-2.9609880447387695,0.0015677850460633636,-1.8488558530807495,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
273,-3221.5617283250685,-1.6107808641625343,6428.807143718135,-0.04263465217153811,0.0,0.0,0.0,0.042048337648582006,0.0,0.1253182149207053,0.005359834605048626,0.042048337648582006,1.4846326777559275e-07,1.5681460635277262,0.0,0.0,3.2303176386305754e-06,0.0,0.0,0.0335,0.0,0.0,0.1795,1.0769435293268013,0.006075194105505943,-3.186918258666992,0.0008105116139631718,-1.521846890449524,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
274,-2367.8251428721624,-1.1839125714360812,6471.562714438404,-0.2564125057728562,0.0,0.0,0.0,0.04195062488266102,0.0,0.13729809527169284,0.005677122035405481,0.04195062488266103,6.566322744659892e-08,0.9275,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.1795,0.47473984860623014,0.006084398366510868,-2.7163496017456055,0.0005252655682852492,-1.596550464630127,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
275,-2393.0566884183168,-1.1965283442091583,6468.085862164892,-0.239028244405213,0.0,0.0,0.0,0.04194862387318455,0.0,0.13235736444815033,0.005583093904290122,0.04194862387318454,9.980394418634207e-08,0.9575,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.1795,0.7177824826877868,0.0060061137191951275,-2.9681715965270996,0.00038308362127281725,-2.3547275066375732,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-2408.2721254690055,-8.02757375156335,6687.73004647307,6687.73004647307,6687.73004647307,0.0,0.0,-1.0,6318.316222750188
276,-3221.4835619389505,-1.6107417809694753,6428.799326766331,-0.04259556741248359,0.0,0.0,0.0,0.04204324670237653,0.0,0.12542008536003837,0.005373188735271646,0.042043246702376545,1.5002926038814752e-07,1.5681460635277262,0.0,0.0,3.2303176386305754e-06,0.0,0.0,0.0335,0.0,0.0,0.1795,1.0769435293268013,0.006101249251514673,-2.945347547531128,0.003652988700196147,-1.7016236782073975,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
277,-2367.6763989233523,-1.1838381994616762,6471.547841743479,-0.2563381422981204,0.0,0.0,0.0,0.041949066600194825,0.0,0.13753539710582358,0.005711375695077462,0.04194906660019482,5.716355765083444e-08,0.9275,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.1795,0.47473984860623014,0.006059819366782904,-2.796034097671509,0.00030652953864773735,-1.2387210130691528,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
278,-2393.016971452116,-1.1965084857260582,6468.081889700814,-0.23900838208486433,0.0,0.0,0.0,0.04194962141757576,0.0,0.13325320090750853,0.005606459894128054,0.04194962141757575,1.0364119146494155e-07,0.9575,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.1795,0.7177824826877868,0.006048119161278009,-2.9957637786865234,0.0015118417795747519,-2.0271053314208984,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
279,-3221.4859089001425,-1.6107429544500713,6428.799562366888,-0.04259674541529169,0.0,0.0,0.0,0.042043254484038534,0.0,0.12452775152029831,0.0053319831482762,0.04204325448403854,1.4550705563706176e-07,1.5681460635277262,0.0,0.0,3.2303176386305754e-06,0.0,0.0,0.0335,0.0,0.0,0.1795,1.0769435293268013,0.006059330888092518,-3.1014978885650635,0.00028857098368462175,-1.84030020236969,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
280,-2367.6541800869913,-1.1838270900434957,6471.545620600894,-0.25632703658527667,0.0,0.0,0.0,0.041943094411467145,0.0,0.13783664253931874,0.005704191720916817,0.041943094411467145,5.3458221146797615e-08,0.9275,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.1795,0.47473984860623014,0.006115874275565147,-2.9010987281799316,0.00034083791251759976,-2.546999216079712,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-2408.2721254690055,-8.02757375156335,6687.73004647307,6687.73004647307,6687.73004647307,0.0,0.0,-1.0,6318.316222750188
281,-2393.060403496689,-1.1965302017483446,6468.086232985165,-0.23903009850662407,0.0,0.0,0.0,0.04195006240985139,0.0,0.132155267890722,0.005592331104367019,0.041950062409851385,1.032417223576652e-07,0.9575,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.1795,0.7177824826877868,0.0060153198428452015,-3.327946901321411,0.00038831832353025675,-1.9564578533172607,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
282,-3221.662503478603,-1.6108312517393015,6428.817223000281,-0.042685048582206495,0.0,0.0,0.0,0.042054163568214224,0.0,0.12465433163644621,0.005329810874029425,0.042054163568214224,1.3962936497859036e-07,1.5681460635277262,0.0,0.0,3.2303176386305754e-06,0.0,0.0,0.0335,0.0,0.0,0.1795,1.0769435293268013,0.005875179544091225,-3.277935028076172,0.0014678467996418476,-2.709430694580078,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
283,-2367.725354554165,-1.1838626772770824,6471.552736107303,-0.2563626141173414,0.0,0.0,0.0,0.04195181724735722,0.0,0.13777618407628234,0.005724153157989354,0.04195181724735723,6.315973816302035e-08,0.9275,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.1795,0.47473984860623014,0.0059476750902831554,-3.1879024505615234,0.0014363471418619156,-3.3578312397003174,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
284,-2393.0228068358497,-1.196511403417925,6468.082473195314,-0.23901129955735417,0.0,0.0,0.0,0.04194954711404929,0.0,0.1325440130947451,0.005598123855826029,0.041949547114049295,1.0386057673608758e-07,0.9575,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.1795,0.7177824826877868,0.005976545158773661,-2.967552661895752,0.0006726754290866666,-3.077687978744507,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
285,-3221.481288063547,-1.6107406440317733,6428.799100508408,-0.04259443612280868,0.0,0.0,0.0,0.04204345893763093,0.0,0.12477040553437496,0.005346997692424195,0.04204345893763094,1.4438123877307015e-07,1.5681460635277262,0.0,0.0,3.2303176386305754e-06,0.0,0.0,0.0335,0.0,0.0,0.1795,1.0769435293268013,0.006090685725212097,-2.6822421550750732,0.0006204259698279202,-3.0019690990448,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-2408.2721254690055,-8.02757375156335,6687.73004647307,6687.73004647307,6687.73004647307,0.0,0.0,-1.0,6318.316222750188
286,-2367.6722993291933,-1.1838361496645966,6471.547433113025,-0.25633609914590394,0.0,0.0,0.0,0.04195130333110224,0.0,0.13680573605193644,0.005696170955604453,0.041951303331102245,5.051869632242967e-08,0.9275,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.1795,0.47473984860623014,0.00608998304232955,-3.1726064682006836,0.0006434291426558048,-2.972313404083252,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
287,-2392.953104276474,-1.196476552138237,6468.075502971786,-0.23897644843971422,0.0,0.0,0.0,0.04195364089060296,0.0,0.132503392328584,0.005596067556130726,0.04195364089060296,1.0369852469976747e-07,0.9575,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.1795,0.7177824826877868,0.006017749663442373,-3.3975229263305664,0.0009118152083829045,-1.8115137815475464,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
288,-3221.4823292864216,-1.6107411646432108,6428.799203741506,-0.04259495228838785,0.0,0.0,0.0,0.04205058597607903,0.0,0.12528425614725935,0.005378848736043227,0.04205058597607903,1.4882709601226789e-07,1.5681460635277262,0.0,0.0,3.2303176386305754e-06,0.0,0.0,0.0335,0.0,0.0,0.1795,1.0769435293268013,0.006013779900968075,-3.254307746887207,0.0008760539640206844,-2.025545835494995,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
289,-2367.727480271921,-1.1838637401359606,6471.552948935983,-0.25636367826073914,0.0,0.0,0.0,0.04195022770298663,0.0,0.1370284906689678,0.005723237030720952,0.041950227702986634,6.187522320929012e-08,0.9275,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.1795,0.47473984860623014,0.006056927610188723,-2.6891942024230957,0.0157756176777184,-2.4212450981140137,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
290,-2392.8847431272256,-1.1964423715636128,6468.068668830404,-0.23894227773284044,0.0,0.0,0.0,0.04194030073776318,0.0,0.13293026378033937,0.005610406548294032,0.04194030073776316,9.383077440200667e-08,0.9575,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.1795,0.7177824826877868,0.006166261155158281,-2.950777530670166,0.004778438131324947,-2.2916665077209473,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-2408.2721254690055,-8.02757375156335,6687.73004647307,6687.73004647307,6687.73004647307,0.0,0.0,-1.0,6318.316222750188
291,-3221.5378478436287,-1.6107689239218144,6428.804758430499,-0.04262272573327398,0.0,0.0,0.0,0.04205398096603196,0.0,0.12444745000766888,0.005337167142819552,0.042053980966031974,1.3466081362465837e-07,1.5681460635277262,0.0,0.0,3.2303176386305754e-06,0.0,0.0,0.0335,0.0,0.0,0.1795,1.0769435293268013,0.0062072076834738255,-2.311262369155884,0.000676894502248615,-1.8606061935424805,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
292,-2367.6126942392493,-1.1838063471196247,6471.541472901601,-0.25630629808885835,0.0,0.0,0.0,0.04194593149445559,0.0,0.1375835354698985,0.005715511482983519,0.0419459314944556,4.9030763386859566e-08,0.9275,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.1795,0.47473984860623014,0.006130350288003683,-2.5070645809173584,0.0003937867149943486,-2.0927724838256836,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
293,-2392.975966938987,-1.1964879834694935,6468.077790761147,-0.2389878873865619,0.0,0.0,0.0,0.04194589649638932,0.0,0.13191460587866854,0.005574251226190794,0.04194589649638933,9.608293152694509e-08,0.9575,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.1795,0.7177824826877868,0.005956251639872789,-2.837819814682007,0.00046240990923251957,-2.9691481590270996,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
294,-3221.4945931969382,-1.610747296598469,6428.800429849398,-0.0426010828278528,0.0,0.0,0.0,0.04204623270072358,0.0,0.12487087022685922,0.0053462510299654275,0.04204623270072357,1.502428893944888e-07,1.5681460635277262,0.0,0.0,3.2303176386305754e-06,0.0,0.0,0.0335,0.0,0.0,0.1795,1.0769435293268013,0.005921338219195604,-3.234302520751953,0.002029984549153596,-2.476917028427124,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
295,-2367.623150873182,-1.183811575436591,6471.542516624099,-0.2563115167013192,0.0,0.0,0.0,0.041945851492005914,0.0,0.13695413846871865,0.005702039926569155,0.04194585149200592,5.87352752519789e-08,0.9275,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.1795,0.47473984860623014,0.005922029726207256,-3.0056285858154297,0.0005952290666755289,-2.7930495738983154,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-2408.2721254690055,-8.02757375156335,6687.73004647307,6687.73004647307,6687.73004647307,0.0,0.0,-1.0,6318.316222750188
296,-2393.0989254025103,-1.1965494627012552,6468.090083847722,-0.23904935281942497,0.0,0.0,0.0,0.041949773498307176,0.0,0.1324717785642497,0.0055845617628681584,0.04194977349830717,1.098818349383667e-07,0.9575,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.1795,0.7177824826877868,0.006066934671252966,-2.956904888153076,0.000479119349620305,-2.6354782581329346,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
297,-3221.358446859565,-1.6106792234297824,6428.786816805572,-0.04253301760871315,0.0,0.0,0.0,0.0420349253926155,0.0,0.12503921587232536,0.005359423082492863,0.042034925392615496,1.422933427107303e-07,1.5681460635277262,0.0,0.0,3.2303176386305754e-06,0.0,0.0,0.0335,0.0,0.0,0.1795,1.0769435293268013,0.005950386635959148,-3.1377358436584473,0.0003065195196541026,-1.6439615488052368,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
298,-2367.699281153789,-1.1838496405768943,6471.550129165883,-0.2563495794103051,0.0,0.0,0.0,0.04194747973392416,0.0,0.13740974119292698,0.005706732402222042,0.041947479733924146,6.116659024852258e-08,0.9275,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.1795,0.47473984860623014,0.005881606601178646,-3.158013105392456,0.0005048760649515316,-1.5229754447937012,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
299,-2393.1492662057867,-1.1965746331028932,6468.095118814209,-0.2390745276518539,0.0,0.0,0.0,0.04196921784570477,0.0,0.1319505563138994,0.0055564234153116085,0.041969217845704766,1.0545103885301585e-07,0.9575,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.1795,0.7177824826877868,0.005995538085699081,-3.5858113765716553,0.00042757931805681437,-1.4137400388717651,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
300,-3221.4481306894995,-1.6107240653447497,6428.795786429007,-0.04257786572587269,0.0,0.0,0.0,0.04203693130321492,0.0,0.12413105743394631,0.0053413078948717834,0.04203693130321492,1.3609114638596538e-07,1.5681460635277262,0.0,0.0,3.2303176386305754e-06,0.0,0.0,0.0335,0.0,0.0,0.1795,1.0769435293268013,0.006104298867285252,-2.7888834476470947,0.0024041220895014703,-2.53578782081604,0.8205,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-2408.2721254690055,-8.02757375156335,6687.73004647307,6687.73004647307,6687.73004647307,0.0,0.0,-1.0,6318.316222750188
